93  94	42
144	114	200
29	76	89
141	120	92
82	34	37
21	71	27
240	134	34
89	76	100
39	24	64
204	40	126
186	96	26
291	22	75
80	97	89
84	108	16
158	87	48
32	140	124
55	46	40
21	56	89
180	28	36
71	19	68
81	75	67
65	120	48
70	64	14
42	71	98
34	50	27
140	37	44
41	72	128
38	55	39
52	60	62
207	48	98
116	38	90
82	84	70
68	122	68
146	120	130
66	51	73
78	126	162
42	68	10
61	61	86
228	54	17
13	82	152
90	78	44
297	36	77
49	46	56
48	84	108
134	200	142
18	88	72
72	58	174
33	60	148
252	16	190
32	94	45
106	98	91
148	21	160
98	79	30
78	78	192
84	100	24
66	93	182
97	21	54
159	53	62
178	68	72
32	21	77
249	160	116
102	30	98
198	34	57
123	124	50
64	15	29
72	72	54
141	174	82
42	54	100
56	44	34
39	42	59
160	190	24
96	43	54
91	44	20
66	25	102
196	70	24
108	12	172
172	48	34
66	73	76
33	64	39
123	184	22
46	12	27
94	76	47
94	158	80
207	29	72
12	20	190
141	78	82
81	22	33
219	42	60
28	166	90
52	17	82
204	82	40
192	100	77
249	41	104
108	90	138
279	58	45
42	50	63
285	56	100
24	94	27
142	180	30
158	46	104
177	52	31
57	49	134
34	45	38
23	24	43
72	42	97
170	74	21
144	158	39
138	18	100
24	136	64
56	64	62
39	122	174
31	71	136
159	160	21
140	46	14
48	26	23
40	28	154
188	10	58
94	98	108
32	22	29
108	54	80
168	80	78
72	21	136
136	45	45
78	58	19
162	27	140
98	85	56
15	112	52
74	51	77
37	66	71
111	66	60
138	178	54
41	160	57
86	40	88
264	44	184
92	49	58
18	26	16
178	84	70
32	77	150
61	78	23
60	62	150
148	92	162
77	72	31
152	100	108
29	62	21
96	74	198
94	140	82
234	164	75
82	17	112
183	18	140
200	20	23
50	38	97
64	14	19
237	140	42
87	66	28
124	15	166
22	73	11
50	182	79
176	84	132
160	55	122
99	62	36
150	19	78
222	78	72
39	174	78
144	166	128
159	184	64
198	65	122
144	42	52
63	60	28
154	20	190
22	68	158
57	71	152
186	144	80
42	80	26
94	74	118
91	56	32
26	22	67
46	97	21
34	46	138
153	17	15
83	168	54
16	13	102
50	84	64
153	90	22
68	170	53
80	26	136
54	30	162
94	17	36
70	102	132
72	85	96
159	18	50
42	162	98
165	76	41
48	176	14
134	94	198
47	36	81
66	82	10
38	100	194
249	95	77
56	69	196
74	62	80
28	95	146
81	184	82
51	158	88
27	148	114
36	47	10
264	180	61
51	118	64
94	19	58
24	158	116
270	96	85
219	66	48
164	40	11
36	98	114
192	29	94
74	42	78
204	42	62
69	32	18
150	168	96
58	72	96
51	97	17
141	42	86
104	22	188
50	56	96
201	11	23
300	136	91
90	89	56
90	104	10
32	27	56
48	55	53
75	76	21
117	170	95
69	132	52
48	89	96
288	180	106
225	56	92
100	112	46
95	79	168
53	90	58
73	92	40
38	43	106
79	61	148
79	54	21
21	166	24
294	79	84
102	44	26
237	164	142
153	85	20
44	56	88
63	178	22
54	158	78
136	128	31
81	53	82
79	44	34
51	19	100
120	93	46
14	43	63
41	33	41
153	184	69
182	67	124
198	90	31
36	96	54
77	11	130
22	37	60
72	21	62
34	12	80
23	28	44
85	97	90
246	116	36
192	28	30
94	47	72
78	60	20
72	37	36
35	75	38
192	24	58
258	126	89
69	168	23
204	184	154
71	26	146
138	136	200
48	16	20
294	78	76
52	156	16
88	38	174
63	18	58
99	96	40
153	94	46
98	68	55
30	150	46
300	178	170
146	92	86
26	126	96
30	56	73
267	82	72
159	17	80
39	35	46
28	87	100
114	54	150
117	168	164
60	100	112
62	134	53
170	70	78
154	176	91
63	54	89
53	112	14
72	33	116
198	66	20
80	112	35
273	92	27
59	35	72
90	88	92
183	93	180
19	90	71
58	92	43
264	34	110
126	68	54
24	182	97
61	70	70
160	18	92
96	11	30
69	58	23
28	76	168
190	39	120
87	120	87
57	47	41
96	35	78
150	52	198
124	46	112
294	58	190
64	88	95
54	138	51
165	74	102
90	116	56
144	79	178
216	84	148
65	65	94
90	118	94
19	58	10
66	94	74
96	67	67
142	78	26
84	80	22
228	53	73
150	47	65
54	118	25
59	26	44
279	40	198
46	69	156
112	86	68
61	32	29
92	88	188
180	71	83
56	78	79
45	17	194
68	98	144
68	174	52
80	66	158
30	176	158
138	56	188
273	46	32
51	23	74
243	94	170
48	30	86
282	55	22
110	86	87
62	42	97
38	126	50
189	58	15
30	142	94
183	99	174
18	35	24
105	186	37
182	26	116
135	24	116
156	48	81
270	36	69
82	190	80
44	196	91
32	160	48
180	112	54
258	146	98
87	42	106
132	66	82
196	146	71
138	134	114
134	126	31
111	50	194
57	88	50
196	85	174
176	20	78
87	73	43
81	97	32
146	88	56
78	200	28
231	38	172
10	23	12
34	17	30
98	57	57
196	38	182
65	98	62
37	40	95
72	32	57
258	94	32
46	98	112
90	112	48
84	80	30
34	98	74
72	53	17
78	15	80
252	108	92
19	27	92
222	72	65
100	43	172
84	38	102
210	152	34
225	134	54
150	22	51
291	58	48
51	34	158
71	146	40
138	53	148
67	64	13
62	100	55
89	122	28
13	146	14
158	100	140
249	80	74
33	65	152
146	92	108
102	158	60
28	20	92
40	32	160
104	198	94
63	194	20
162	100	54
165	88	100
186	184	128
32	110	148
51	83	50
29	152	28
116	71	61
213	62	59
164	168	200
27	59	80
80	65	38
30	24	11
153	120	24
28	33	174
180	188	52
190	32	57
45	134	38
99	148	106
82	102	64
261	68	44
56	146	82
54	194	19
30	40	92
195	186	46
80	96	57
22	108	96
42	59	172
264	65	51
231	17	20
147	182	18
64	84	11
44	88	28
75	128	144
219	64	87
190	24	37
71	126	60
39	79	10
47	29	41
171	146	65
71	22	158
90	66	98
138	20	78
136	164	24
23	28	10
144	162	46
100	71	24
44	16	94
69	88	152
60	58	98
84	28	170
261	37	30
61	116	49
39	44	70
70	59	84
120	75	70
74	74	89
98	114	87
23	48	45
68	34	94
114	45	37
60	124	200
20	88	174
64	114	44
190	168	88
51	15	55
110	24	17
98	70	28
96	68	158
30	93	13
65	24	69
97	86	134
46	118	58
75	93	148
146	32	41
38	74	80
116	38	126
189	68	186
25	98	54
42	90	23
16	102	110
135	134	47
190	124	128
102	97	98
40	29	24
93	83	95
66	41	27
69	97	68
56	100	150
48	23	12
59	49	30
25	81	30
190	79	150
36	188	12
102	176	89
63	80	94
72	65	76
120	15	96
67	112	162
243	78	44
64	81	64
81	59	144
114	19	88
80	66	88
98	44	144
183	55	61
23	134	97
51	174	66
30	78	18
136	66	196
200	112	152
20	79	29
52	44	154
162	194	89
234	76	12
56	81	42
81	84	174
117	46	24
60	196	152
22	92	92
32	18	90
97	83	24
36	54	13
153	86	198
45	70	150
10	188	66
99	86	100
29	156	80
27	96	66
90	160	192
237	36	170
71	54	85
82	128	102
23	56	72
198	11	77
48	32	158
72	74	14
138	27	45
129	84	14
216	72	38
297	26	80
225	58	196
200	56	22
34	76	25
53	38	44
48	51	18
171	28	188
183	55	83
69	98	46
54	186	33
35	146	80
153	52	61
70	77	134
192	78	152
123	98	68
100	93	40
20	53	46
68	80	46
171	60	51
97	122	50
216	83	186
201	150	54
153	196	28
105	134	56
90	46	118
63	168	45
91	63	73
51	24	116
162	48	130
246	118	176
72	20	98
180	25	82
156	182	120
23	58	63
22	17	24
124	36	90
114	54	64
70	166	168
192	38	37
180	72	180
81	160	95
122	50	96
126	48	70
25	86	104
90	23	114
168	64	31
132	54	194
44	138	102
43	95	164
288	194	53
194	73	134
130	26	79
34	82	72
31	176	180
74	97	150
228	26	23
69	31	24
39	26	74
71	76	84
52	70	110
108	13	104
56	122	100
100	172	132
144	132	49
36	47	92
46	80	188
42	71	122
213	106	63
198	23	196
44	17	36
32	74	120
28	77	106
85	75	68
105	12	54
81	50	69
34	112	74
77	75	48
288	91	38
38	158	83
178	198	104
116	80	11
234	94	166
300	39	156
124	92	112
182	10	150
285	124	99
45	122	35
184	66	68
22	15	154
270	90	51
56	25	37
213	83	35
27	100	30
11	70	79
168	14	15
72	72	88
170	132	144
32	14	87
17	184	46
54	31	176
36	128	90
82	96	110
62	112	164
198	76	58
138	62	58
100	44	91
25	77	28
111	68	68
225	86	32
26	59	59
99	42	51
201	59	25
273	19	50
23	62	190
153	79	182
93	19	32
86	152	86
144	184	80
144	43	70
86	62	100
148	59	56
98	84	122
90	32	118
87	10	28
180	160	142
78	63	87
162	73	43
93	82	144
90	50	26
94	124	61
192	22	16
13	45	23
90	72	32
183	27	73
93	83	70
28	17	69
102	22	28
90	82	62
46	19	34
150	33	19
76	94	23
92	112	92
170	154	128
180	74	22
111	40	42
96	67	188
82	93	130
42	81	24
39	50	74
100	29	88
81	23	114
12	20	22
78	144	44
17	24	23
174	36	92
252	40	82
33	172	184
152	39	102
45	97	66
37	26	54
102	60	74
44	160	28
104	168	170
192	20	50
210	89	69
56	182	86
72	46	152
30	128	13
140	26	200
216	164	32
88	48	19
114	51	70
234	72	172
94	132	43
17	122	58
99	28	69
207	67	98
87	27	40
204	90	61
150	55	35
146	42	24
72	34	71
234	96	152
171	28	56
24	22	76
65	142	19
52	44	36
33	82	66
138	17	72
76	150	16
45	82	95
93	41	126
162	73	192
79	82	21
75	89	78
288	20	180
98	96	82
282	114	70
84	69	54
44	30	23
55	88	198
147	71	11
39	102	13
89	11	152
158	65	91
32	58	14
90	51	48
63	12	184
75	48	48
57	14	72
189	25	158
84	140	156
84	72	24
171	86	94
156	63	45
86	34	48
273	22	28
37	122	27
270	59	18
21	25	198
116	95	29
204	11	39
60	20	68
291	89	21
41	43	81
68	69	134
33	40	79
36	160	50
24	59	30
44	176	102
94	180	38
87	37	33
270	27	104
70	46	41
36	32	164
24	122	82
200	70	65
56	50	150
189	20	89
124	192	51
35	21	99
300	190	164
68	43	140
39	136	60
38	198	63
93	94	76
180	36	13
123	76	68
144	71	52
210	84	17
34	27	116
90	108	38
50	132	56
51	91	66
67	22	118
23	92	72
24	120	24
126	184	56
62	19	48
54	57	128
12	70	68
276	31	77
68	47	13
64	55	194
73	40	38
68	64	38
51	98	116
82	58	166
192	132	15
204	58	96
49	61	38
183	116	52
213	39	98
112	166	59
54	150	162
64	20	114
30	39	86
114	35	80
74	116	96
34	80	84
264	22	154
89	43	96
95	84	28
39	67	33
294	22	24
276	108	188
88	98	52
114	51	194
114	106	140
61	130	80
46	132	86
86	112	43
111	80	25
255	95	39
130	172	62
88	61	70
59	74	85
97	72	84
85	54	15
112	168	18
164	148	26
45	26	62
102	82	18
35	58	156
276	40	154
17	52	180
54	42	91
279	122	23
264	64	98
177	194	53
28	19	26
84	45	95
33	30	11
117	88	100
144	47	52
190	100	146
279	44	188
116	46	108
32	86	71
87	132	78
213	82	96
12	91	90
16	24	160
210	11	48
180	144	30
48	24	38
68	22	126
135	82	182
108	34	112
132	48	61
46	66	95
216	41	27
201	164	194
78	146	44
162	51	100
41	45	126
60	148	84
172	35	196
22	62	122
243	85	24
27	74	20
16	33	30
81	108	62
84	23	164
96	138	170
99	178	17
47	130	102
158	42	38
105	96	53
228	11	92
66	120	77
63	28	146
243	97	20
144	57	25
132	116	146
42	140	104
117	186	25
72	11	88
291	66	20
24	56	70
198	96	148
34	32	166
54	120	102
45	71	76
147	200	182
228	192	154
74	18	30
33	180	97
267	82	166
178	64	62
110	112	51
96	70	17
106	87	98
96	170	76
76	100	198
25	39	53
108	106	30
156	122	60
207	14	134
154	61	53
60	194	64
225	134	62
120	67	14
78	172	76
276	58	106
90	71	198
33	71	128
148	18	61
112	154	19
13	29	21
291	40	172
48	78	194
93	20	92
162	96	45
56	124	98
94	106	52
150	58	32
94	56	54
45	30	83
32	34	162
108	38	91
249	69	12
47	47	17
180	132	26
21	96	148
98	26	126
62	44	134
38	33	99
120	174	86
47	98	78
25	88	126
177	59	94
102	39	12
11	14	80
261	71	61
240	39	22
10	60	69
44	126	92
297	90	156
58	68	43
70	78	20
49	130	30
180	75	130
162	68	24
132	108	98
159	92	42
138	100	156
134	100	33
14	72	102
108	22	88
108	162	194
96	92	180
40	180	49
276	150	40
64	168	27
243	65	142
20	32	174
82	154	112
194	52	128
182	21	78
190	200	99
201	56	78
53	110	33
188	99	166
40	39	162
264	146	61
63	22	95
35	78	134
255	52	66
54	22	194
279	180	188
60	22	99
50	62	64
246	98	99
84	66	23
46	63	77
16	11	116
62	80	70
29	13	37
38	11	166
22	70	138
43	134	34
62	27	24
24	102	36
33	100	38
71	118	34
273	180	56
42	23	64
20	89	64
183	198	24
123	134	58
126	67	54
132	92	92
45	89	15
69	124	30
258	178	68
43	15	63
182	54	116
60	22	56
94	58	85
165	54	42
42	70	64
165	55	50
60	61	62
153	148	76
17	110	63
68	37	29
39	21	56
213	66	100
50	84	64
176	84	160
67	89	81
165	69	54
177	55	49
225	152	194
288	48	150
56	92	63
38	81	95
219	89	200
114	15	102
35	182	95
249	83	78
56	20	162
170	58	51
90	36	18
16	81	29
176	172	60
17	120	132
87	134	40
267	28	25
106	142	25
55	24	84
74	42	124
54	44	11
69	51	14
80	56	42
106	87	24
68	122	170
27	180	35
152	166	92
94	18	66
37	26	110
32	25	96
61	188	76
28	184	42
86	47	96
159	99	84
124	182	52
190	16	88
22	94	34
171	136	88
159	63	28
207	79	198
42	92	112
210	170	36
54	146	95
57	190	35
80	30	16
147	96	100
46	116	90
78	64	118
98	73	140
28	16	124
154	20	90
18	54	118
60	89	32
240	33	59
152	168	33
15	106	48
30	90	63
84	76	98
77	112	24
37	71	86
21	45	63
25	28	118
19	42	200
176	99	170
61	97	54
297	11	77
38	29	77
23	15	49
95	12	90
31	174	15
57	50	56
97	16	24
62	52	73
23	32	45
198	66	81
84	62	86
291	44	122
112	148	94
12	89	28
76	37	168
31	82	70
180	86	46
23	58	104
297	72	22
78	91	142
126	79	30
64	85	51
124	12	150
74	142	90
111	130	83
72	40	182
165	74	42
79	13	60
160	47	42
120	192	186
42	100	94
231	66	94
66	122	164
76	13	32
174	96	88
36	79	78
276	198	50
165	55	75
225	128	40
51	80	59
267	47	196
80	94	164
118	92	25
255	162	60
162	34	124
123	148	50
123	84	50
28	11	140
58	78	64
54	68	93
246	66	10
120	184	32
68	46	194
84	118	194
88	126	48
158	90	90
28	154	68
32	34	61
56	91	47
156	140	66
57	42	146
142	31	100
255	52	200
288	158	24
75	43	92
66	16	182
76	162	99
18	18	152
61	93	44
61	75	61
30	114	80
51	69	50
22	80	138
40	44	77
204	25	66
21	68	50
114	96	14
48	43	39
135	130	92
126	116	186
69	178	136
84	11	30
90	28	28
249	28	58
75	70	39
196	92	92
30	76	50
88	38	98
138	100	82
66	66	34
267	146	98
118	45	168
188	156	182
70	118	14
177	83	112
65	86	48
176	69	200
23	34	80
36	34	19
279	21	24
132	140	41
120	108	168
98	56	74
184	42	32
128	26	25
99	74	150
51	170	66
50	28	114
20	66	32
39	90	190
246	148	16
288	66	100
88	69	34
50	146	72
99	60	72
86	82	27
35	176	154
122	40	91
78	52	106
170	86	39
261	39	172
51	170	182
186	40	98
39	44	174
56	60	98
99	91	80
54	22	60
279	22	64
52	24	198
54	94	91
36	61	164
270	62	16
48	24	48
58	71	33
261	186	178
54	45	45
291	172	23
255	70	62
38	168	28
58	140	76
170	10	37
53	66	27
182	59	59
291	59	83
267	10	30
246	24	73
98	89	88
75	30	31
126	55	86
165	42	56
120	85	142
91	97	18
54	33	102
282	192	46
34	144	192
95	82	132
55	19	83
77	29	132
80	57	26
32	70	93
42	136	50
184	10	134
23	45	158
59	188	11
126	92	112
222	24	60
20	22	158
100	138	30
39	66	94
192	82	96
142	70	94
27	104	150
123	54	40
150	40	116
162	67	46
59	97	102
81	52	70
34	50	82
110	83	28
80	16	77
170	51	40
16	84	57
126	13	120
11	94	13
192	49	124
27	36	168
57	78	52
150	92	24
252	43	110
150	55	118
118	90	66
291	94	92
62	29	13
225	27	158
87	200	174
100	55	120
204	98	85
76	112	99
170	178	184
85	180	190
96	29	63
240	116	192
75	30	134
54	48	118
85	48	98
192	90	40
222	56	200
31	184	10
170	82	44
48	46	46
120	78	166
117	156	65
22	71	84
68	10	36
123	84	122
88	166	23
45	95	170
56	62	96
200	38	11
93	73	35
20	126	56
81	77	102
64	35	32
64	54	85
180	106	22
249	45	188
60	70	86
44	24	58
88	93	146
267	10	120
171	52	198
40	69	93
44	160	95
93	63	88
249	84	158
17	62	84
102	17	138
132	64	90
86	118	96
98	46	110
162	36	142
54	76	170
183	37	120
37	42	168
176	63	84
118	110	72
172	170	42
75	20	96
64	70	25
166	186	53
159	60	46
36	76	30
71	39	80
87	126	198
20	85	176
75	52	80
65	87	86
47	95	15
32	136	81
110	38	46
86	30	180
77	55	76
63	13	196
82	14	39
192	168	92
183	74	130
162	10	188
42	70	70
240	31	28
189	88	122
154	178	106
29	70	176
237	52	85
72	116	94
54	88	64
38	70	37
31	200	174
200	58	29
142	89	78
186	100	76
86	164	65
32	57	86
162	152	26
207	13	24
13	73	136
57	75	184
142	188	81
68	50	70
92	85	96
38	154	40
32	154	54
50	57	41
267	95	170
249	83	69
30	44	96
261	53	66
237	20	87
201	100	19
79	82	27
86	142	166
90	44	100
50	31	40
300	32	122
25	91	15
86	88	162
102	196	84
112	36	170
36	96	130
94	56	97
36	72	128
104	20	42
36	92	170
144	37	80
159	196	39
96	10	138
120	95	82
54	95	96
291	63	93
270	18	18
138	69	34
150	16	152
14	178	99
52	92	184
33	13	156
66	88	116
129	42	54
64	102	56
45	42	72
154	80	81
126	32	68
91	30	34
16	43	72
78	79	44
144	70	22
37	34	95
182	59	86
69	184	25
56	70	166
48	37	24
126	51	100
32	40	76
41	78	82
42	29	87
66	39	44
160	40	136
168	132	52
168	76	22
147	29	63
150	128	58
63	40	26
94	71	120
72	126	86
180	92	52
222	72	38
29	75	56
153	47	67
72	122	182
51	71	99
80	104	64
88	84	68
102	89	55
138	89	200
91	82	114
72	58	92
54	64	40
44	69	35
33	45	77
41	22	33
108	60	10
180	21	192
47	81	36
97	200	108
297	116	32
75	178	32
26	59	32
82	146	60
37	140	89
53	56	66
276	98	46
64	81	38
16	73	53
51	31	32
134	85	22
83	77	96
198	142	32
136	49	92
243	164	24
61	86	160
165	46	22
27	84	39
142	168	36
196	194	176
60	63	152
36	31	174
79	72	29
55	47	17
164	102	36
234	69	186
66	184	114
64	82	38
35	110	37
30	144	200
174	15	79
141	79	66
291	20	91
164	80	81
180	82	88
72	55	55
48	46	73
146	188	192
156	29	79
76	132	108
150	62	18
183	40	26
138	80	42
18	74	15
16	76	35
17	67	59
48	50	64
26	138	10
77	69	198
60	47	140
178	89	52
33	61	170
243	180	116
78	47	146
100	43	96
182	134	19
219	86	71
66	65	52
237	90	16
97	20	152
156	22	43
200	33	142
70	37	41
60	19	75
64	99	82
128	132	99
36	89	34
96	54	180
108	48	70
56	28	40
166	70	59
26	36	100
168	15	45
140	26	74
172	78	74
70	39	134
64	70	88
34	97	53
13	34	22
19	64	59
162	174	112
258	16	28
159	82	68
126	142	74
21	53	61
156	40	126
96	65	58
120	178	68
51	150	82
19	34	44
43	78	68
40	176	58
44	38	68
90	120	38
66	194	15
20	20	130
41	34	38
64	116	186
42	89	170
57	73	134
110	124	84
104	89	90
93	138	37
31	98	192
87	40	98
300	80	55
148	54	178
60	56	54
54	40	86
62	100	154
52	164	46
33	67	26
189	20	52
180	72	48
294	128	27
87	71	86
21	85	188
81	46	97
61	26	95
176	52	53
63	61	104
84	65	99
70	180	50
165	154	118
19	136	158
55	72	64
297	124	82
95	106	75
48	198	18
63	59	81
77	70	142
190	95	33
120	196	74
96	134	51
43	44	44
54	85	114
258	23	192
177	112	61
237	146	128
57	184	44
168	49	114
153	168	66
122	110	100
56	40	120
69	172	35
23	59	24
180	104	48
96	46	68
120	69	122
75	10	56
219	34	43
213	41	87
94	56	26
81	92	24
106	160	54
74	126	80
201	29	164
189	31	65
84	94	50
97	196	50
126	81	37
20	25	182
80	148	41
100	172	13
28	34	170
62	32	158
132	74	65
72	78	85
130	15	60
120	108	158
270	30	62
21	22	92
76	40	142
42	44	182
32	100	35
73	92	92
180	71	91
48	118	27
94	84	78
20	63	30
246	62	68
240	71	102
72	61	23
198	94	28
104	32	182
81	81	74
120	64	14
192	12	168
183	19	84
126	186	200
182	162	63
94	160	164
79	100	92
75	48	68
243	64	69
40	166	44
123	94	194
100	28	34
100	62	14
85	58	38
56	75	75
15	36	150
108	26	73
128	82	166
16	194	17
166	24	200
75	17	126
26	128	28
73	91	160
100	83	136
68	44	98
216	194	106
61	45	60
64	158	34
74	28	93
44	96	88
58	194	16
54	164	27
100	80	42
83	186	55
61	154	190
267	102	94
285	26	180
16	98	87
84	16	36
78	142	32
192	29	38
57	83	74
120	86	95
63	62	164
56	42	92
195	44	27
65	34	94
126	110	96
176	86	62
84	110	94
154	40	48
294	86	25
102	57	52
180	94	14
84	42	75
15	64	76
135	36	104
78	32	30
49	93	82
84	76	10
108	53	188
93	80	192
78	21	24
92	76	140
186	116	120
59	110	47
279	93	17
177	72	55
32	198	12
31	88	150
52	44	48
180	52	116
170	66	72
88	68	46
90	75	32
192	164	13
102	160	136
192	57	49
180	13	57
71	96	93
294	86	68
87	130	124
165	130	91
61	21	22
102	51	188
200	48	45
28	54	73
144	93	23
94	144	32
66	66	94
99	43	91
58	122	53
32	53	158
36	81	45
23	93	122
63	146	12
84	32	182
44	60	142
24	18	40
44	18	80
134	186	62
28	78	168
58	90	132
182	100	24
32	70	45
36	152	43
111	174	98
288	140	47
47	50	106
162	24	56
174	48	84
72	26	38
198	98	75
240	156	60
196	82	90
17	50	87
34	154	146
84	82	63
13	84	124
84	190	78
35	66	98
120	78	33
33	182	82
32	15	186
60	74	68
18	98	19
40	96	26
51	98	136
273	86	13
44	18	108
112	67	188
75	99	58
273	54	99
111	96	106
64	97	152
82	66	37
38	86	70
158	46	138
42	96	80
27	15	25
37	94	67
255	96	34
190	124	200
66	62	24
91	38	13
76	62	196
21	74	87
93	63	48
126	63	92
66	73	24
94	182	100
117	18	106
72	67	25
142	108	71
54	146	150
176	50	94
105	84	162
16	99	18
138	63	18
54	46	58
174	94	75
162	174	42
128	92	98
96	71	48
49	67	61
36	142	52
183	98	78
99	63	35
51	58	90
15	36	36
190	86	178
176	154	42
81	174	60
138	40	64
60	154	32
61	38	13
152	27	53
68	32	60
174	62	178
123	170	172
83	75	12
79	48	64
92	67	29
32	45	68
57	110	88
120	79	38
132	95	44
51	92	66
300	28	73
160	94	178
66	80	90
59	38	176
176	32	184
83	88	32
177	22	70
222	68	16
196	90	37
69	52	26
74	15	90
45	14	140
54	80	69
200	26	82
51	96	43
138	134	45
231	76	21
95	28	20
92	124	66
66	88	46
114	110	74
90	63	42
153	128	182
58	40	84
76	21	138
168	68	188
35	164	62
36	18	96
108	190	63
32	17	43
75	16	90
104	34	64
72	182	83
153	62	82
33	86	60
70	93	60
150	30	70
44	134	75
88	88	158
219	104	50
237	63	38
120	102	120
231	100	91
186	93	42
68	32	132
225	140	35
13	86	156
118	59	27
70	132	22
60	26	16
60	28	56
166	21	13
24	122	73
48	53	72
276	53	28
153	34	84
100	68	34
273	31	17
71	97	20
83	24	83
188	83	160
96	51	46
48	22	22
123	41	78
90	196	80
56	85	88
112	47	13
57	19	37
63	71	76
76	102	28
136	23	48
267	75	95
222	47	30
79	48	98
190	194	88
53	11	84
34	36	22
84	51	64
153	77	99
48	122	66
14	144	85
219	122	91
20	34	156
258	61	138
66	170	36
18	45	67
80	91	102
90	108	126
135	27	35
126	176	22
264	122	44
279	75	84
39	33	152
297	136	134
64	36	38
91	116	118
108	85	44
60	55	74
210	184	99
42	17	73
46	40	68
132	140	152
261	90	65
126	198	29
198	41	150
156	97	44
201	68	70
97	40	14
134	56	81
51	21	22
106	76	30
87	44	89
200	150	130
60	142	86
42	46	67
114	26	100
57	108	69
20	78	88
194	118	43
51	76	144
70	26	168
24	78	64
66	23	44
44	32	176
246	114	74
75	100	53
19	29	90
12	96	30
74	21	130
60	39	168
63	91	188
50	78	24
105	128	94

